file_id	file_name	file_type	file_uri	data_id	data_type	group_label	group_name	group_id
Supplementary Table S1#Degs human long bone Fig. S3b	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human long bone Fig. S3b	deg	LBDMC	LIMB BUD-DERIVED MESENCHYMAL CELL	http://purl.obolibrary.org/obo/CL_0008019
Supplementary Table S1#Degs human long bone Fig. S3b	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human long bone Fig. S3b	deg	Macrophage	MACROPHAGE	http://purl.obolibrary.org/obo/CL_0000235
Supplementary Table S1#Degs human long bone Fig. S3b	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human long bone Fig. S3b	deg	Myocyte	MYOCYTE	http://purl.obolibrary.org/obo/CL_0000187
Supplementary Table S1#Degs human long bone Fig. S3b	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human long bone Fig. S3b	deg	Myoprogenitor	MYOPROGENITOR	http://purl.obolibrary.org/obo/CL_0011026
Supplementary Table S1#Degs human long bone Fig. S3b	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human long bone Fig. S3b	deg	Osteoprogenitor	OSTEOPROGENITOR	http://purl.obolibrary.org/obo/CL_0000062
Supplementary Table S1#Degs human long bone Fig. S3b	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human long bone Fig. S3b	deg	PMSC	PERICHONDRIAL MESENCHYMAL STROMAL CELL	http://purl.obolibrary.org/obo/CL_0000499
Supplementary Table S1#Degs human long bone Fig. S3b	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human long bone Fig. S3b	deg	Pericyte	PERICYTE	http://purl.obolibrary.org/obo/CL_0000669
Supplementary Table S1#Degs human long bone Fig. S3b	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human long bone Fig. S3b	deg	Schwann	SCHWANN CELL	http://purl.obolibrary.org/obo/CL_0002573
Supplementary Table S1#Degs human_limb&bone Fig. 1d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human_limb&bone Fig. 1d	deg	Chondrocyteblast	CHONDROBLAST	http://purl.obolibrary.org/obo/CL_0000058
Supplementary Table S1#Degs human_limb&bone Fig. 1d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human_limb&bone Fig. 1d	deg	Chondrocyte	CHONDROCYTE	http://purl.obolibrary.org/obo/CL_0000138
Supplementary Table S1#Degs human_limb&bone Fig. 1d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human_limb&bone Fig. 1d	deg	Endothelium	ENDOTHELIAL CELL	http://purl.obolibrary.org/obo/CL_0000066
Supplementary Table S1#Degs human_limb&bone Fig. 1d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human_limb&bone Fig. 1d	deg	Epithelium1	EPITHELIAL CELL 1	http://purl.obolibrary.org/obo/CL_0000066
Supplementary Table S1#Degs human_limb&bone Fig. 1d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human_limb&bone Fig. 1d	deg	Epithelium2	EPITHELIAL CELL 2	http://purl.obolibrary.org/obo/CL_0000066
Supplementary Table S1#Degs human_limb&bone Fig. 1d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human_limb&bone Fig. 1d	deg	Erythrocyte	ERYTHROCYTE	http://purl.obolibrary.org/obo/CL_0000232
Supplementary Table S1#Degs human_limb&bone Fig. 1d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human_limb&bone Fig. 1d	deg	LBM1	LIMB BUD-DERIVED MESENCHYMAL CELL 1	http://purl.obolibrary.org/obo/CL_0008019
Supplementary Table S1#Degs human_limb&bone Fig. 1d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human_limb&bone Fig. 1d	deg	LBM2	LIMB BUD-DERIVED MESENCHYMAL CELL 2	http://purl.obolibrary.org/obo/CL_0008019
Supplementary Table S1#Degs human_limb&bone Fig. 1d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human_limb&bone Fig. 1d	deg	LBM3	LIMB BUD-DERIVED MESENCHYMAL CELL 3	http://purl.obolibrary.org/obo/CL_0008019
Supplementary Table S1#Degs human_limb&bone Fig. 1d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human_limb&bone Fig. 1d	deg	Marophage	MACROPHAGE	http://purl.obolibrary.org/obo/CL_0000235
Supplementary Table S1#Degs human_limb&bone Fig. 1d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human_limb&bone Fig. 1d	deg	Myocyte	MYOCYTE	http://purl.obolibrary.org/obo/CL_0000187
Supplementary Table S1#Degs human_limb&bone Fig. 1d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human_limb&bone Fig. 1d	deg	Myoprogenitor	MYOPROGENITOR	http://purl.obolibrary.org/obo/CL_0011026
Supplementary Table S1#Degs human_limb&bone Fig. 1d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human_limb&bone Fig. 1d	deg	OCP	OSTEO-CHONDROGENIC PROGENITOR	http://purl.obolibrary.org/obo/CL_0011026
Supplementary Table S1#Degs human_limb&bone Fig. 1d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human_limb&bone Fig. 1d	deg	Osteoprogenitor	OSTEOPROGENITOR	http://purl.obolibrary.org/obo/CL_0000062
Supplementary Table S1#Degs human_limb&bone Fig. 1d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human_limb&bone Fig. 1d	deg	PMSC	PERICHONDRIAL MESENCHYMAL STROMAL CELL	http://purl.obolibrary.org/obo/CL_0000499
Supplementary Table S1#Degs human_limb&bone Fig. 1d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs human_limb&bone Fig. 1d	deg	Schwann	SCHWANN CELL	http://purl.obolibrary.org/obo/CL_0002573
Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	deg	mAER	EARLY OSTEOPROGENITOR	EARLY OSTEOPROGENITOR
Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	deg	mEndothelium	ENDOTHELIAL CELL	http://purl.obolibrary.org/obo/CL_0000066
Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	deg	mEpithelium1	EPITHELIAL CELL 1	http://purl.obolibrary.org/obo/CL_0000066
Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	deg	mEpithelium2	EPITHELIAL CELL 2	http://purl.obolibrary.org/obo/CL_0000066
Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	deg	mLBM1	LIMB BUD MESENCHYMAL SUBSET 1	http://purl.obolibrary.org/obo/CL_0008019
Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	deg	mLBM2	LIMB BUD MESENCHYMAL SUBSET 2	http://purl.obolibrary.org/obo/CL_0008019
Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	deg	mMacrophage	MACROPHAGE	http://purl.obolibrary.org/obo/CL_0000235
Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	deg	mMyoprogenitor	MYOPROGENITOR	http://purl.obolibrary.org/obo/CL_0011026
Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E11.5 Fig. S2c	deg	mOCP	OSTEO-CHONDROGENIC PROGENITOR	http://purl.obolibrary.org/obo/CL_0011026
Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	deg	mBMSC	BONE MARROW STROMAL CELL	http://purl.obolibrary.org/obo/CL_0010001
Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	deg	mChondrocyte	CHONDROCYTE	http://purl.obolibrary.org/obo/CL_0000138
Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	deg	mEarly_mOsteoprogenitorenitor	EARLY OSTEOPROGENITOR	EARLY OSTEOPROGENITOR
Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	deg	meSSPC	EMBRYONIC SKELETAL STEM/PROGENITOR CELL	http://purl.obolibrary.org/obo/CL_0011026
Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	deg	mEndothelium	ENDOTHELIAL CELL	http://purl.obolibrary.org/obo/CL_0000066
Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	deg	mEpithelium	EPITHELIUM	EPITHELIUM
Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	deg	mMacrophage	MACROPHAGE	http://purl.obolibrary.org/obo/CL_0000235
Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	deg	mMyocyte	MYOCYTE	http://purl.obolibrary.org/obo/CL_0000187
Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	deg	mOCP	OSTEO-CHONDROGENIC PROGENITOR	http://purl.obolibrary.org/obo/CL_0011026
Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	deg	mOsteoprogenitor	OSTEOPROGENITOR	http://purl.obolibrary.org/obo/CL_0000062
Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	Supplementary Table S1.xlsx	xlsx	tables/Supplementary Table S1.xlsx	Supplementary Table S1#Degs mouse_E15.5 Fig. S3d	deg	mSchwann	SCHWANN CELL	http://purl.obolibrary.org/obo/CL_0002573
